,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population
87,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
88,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
89,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
90,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],True
91,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
92,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],True
93,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
94,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
95,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
96,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
97,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
98,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
99,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 0, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
100,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
101,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],True
102,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
103,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
104,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  0.  9.  0.  1.  0. 15.],False
105,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],True
106,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],True
107,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 1, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
108,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 1, 0)",[ 0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  8.  9. 12. 13. 15. 15.],False
109,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
110,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  8.  9.  4.  5. 15. 15.],False
111,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 0, 1)",[ 0.  1.  0.  1.  0.  1.  0.  1.  0.  1.  8.  9.  0.  1. 15. 15.],False
112,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 0, 0, 1)",[ 0.  1.  0.  1.  4.  5.  7.  7.  8.  9.  8.  9. 12. 13. 15. 15.],False
113,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 0, 1, 0)",[ 0.  1.  0.  1.  4.  5.  7.  7.  0.  1.  0.  9.  4.  5.  7. 15.],False
114,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
115,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
116,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
117,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
118,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
119,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
120,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
121,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
122,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
123,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
124,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
125,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
126,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
127,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
128,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
129,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],True
130,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
131,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
132,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],True
133,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
134,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
135,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
136,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
137,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],True
138,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],True
139,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],True
140,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],True
141,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
142,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 1, 0, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
143,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
144,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],True
145,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
146,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
147,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 1, 0, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
148,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
149,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
150,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
151,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
152,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
153,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
154,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 0, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],True
155,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
156,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
157,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
158,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
159,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 1, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
160,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
161,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 0, 0, 1)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
162,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
163,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
164,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],False
165,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0.  2. 11.  6.  7.  6. 15.],False
166,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  8.  8. 10. 11. 14. 15. 14. 15.],True
167,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  0.  0. 10. 11.  6.  7. 14. 15.],False
168,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 0, 1, 0)",[ 0.  0.  2.  3.  6.  7.  6.  7.  8.  8. 10. 11. 14. 15. 14. 15.],False
169,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],True
170,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0. 10. 11.  0.  0. 14. 15.],False
171,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 1, 1, 1)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
172,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 1, 1, 0)",[ 0.  0.  2.  3.  0.  0.  2.  3.  0.  0.  2. 11.  0.  0.  2. 15.],False
173,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'OR']","(0, 1, 0, 1, 0, 0)",[ 0.  1.  3.  3.  0.  1.  3.  3.  8.  9. 11. 11. 15. 15. 15. 15.],False
